4.860580169457854538e+00,7.955020150089999298e+00,8.735129562300725681e+00,7.920740312122358517e+00,7.991623798278867596e+00,1.785770741911906434e+00,1.765276654755632002e+00,1.773663483947504949e+00,1.775976537596378080e+00,1.782635033344166287e+00,5.741320994439047531e+00,8.426056634273692225e+00,8.809660363609586042e+00,7.957538074598983435e+00,8.010169653546352464e+00,1.321206885687321586e+00,1.509270407367932165e+00,2.034603408860095719e+00,2.178031316776621207e+00,2.221026680036684020e+00
6.154351752765818695e+00,8.677049264128708472e+00,8.795250554738297311e+00,7.971013518603581538e+00,7.981281854057408864e+00,1.788233211217714169e+00,1.749418496091160957e+00,1.786933169781413699e+00,1.776253787134397966e+00,1.785615988258273834e+00,6.663978444956353719e+00,8.961249873974942659e+00,8.861954245563207877e+00,7.999812933613408283e+00,8.002650856553870540e+00,1.856384029607067276e+00,2.006728752609522104e+00,2.123541702378457963e+00,2.150849015575650114e+00,2.194193284733619631e+00
5.439534778134308191e+00,8.206270829414163970e+00,8.673068594168473311e+00,7.862637357558792672e+00,7.950693534223987058e+00,1.788654528568374591e+00,1.750887417318923500e+00,1.789724228765695369e+00,1.787945357123716494e+00,1.788535799740447851e+00,6.105191890384021214e+00,8.588531074817822741e+00,8.765476966280111526e+00,7.917106166696110670e+00,7.980094465576425655e+00,1.529922275750155158e+00,1.600196838598435978e+00,1.914194902134419340e+00,2.184061485803212577e+00,2.213990820393067160e+00
3.987905829634196042e+00,7.036612573843168406e+00,8.109231518216438062e+00,7.881746180506496557e+00,7.761836716771300715e+00,1.791427510582457083e+00,1.725254568662657473e+00,1.764198543275026010e+00,1.711949049583204818e+00,1.727199104981049116e+00,4.291190097419050886e+00,7.278624182144434407e+00,8.285962943254261859e+00,7.927462886629056626e+00,7.834399399778808615e+00,2.086447043490245346e+00,2.179644913353379287e+00,2.214454700621081518e+00,2.221288220511563161e+00,2.192158696035832133e+00
4.707284159583463357e+00,7.429530355218877169e+00,8.408227431629047288e+00,7.910892526166012573e+00,7.960817751497692996e+00,1.784689246376720106e+00,1.749458251522959085e+00,1.769343212561496070e+00,1.745349406129976577e+00,1.775821313626284592e+00,5.402071615880343458e+00,7.824832682949081075e+00,8.545143017106465066e+00,7.959381025710535518e+00,7.987613262568907579e+00,1.474252214636752267e+00,1.850245620625985410e+00,2.198761266075035081e+00,2.237372944347000292e+00,2.240834537472063737e+00
3.533808115659424320e+00,6.637401022500355019e+00,7.869126867691452532e+00,7.806784122825276562e+00,7.797681915718023937e+00,1.790177256762094604e+00,1.742087542459975769e+00,1.765134253199522885e+00,1.736194475105737212e+00,1.716643491753973905e+00,3.931201821340532643e+00,6.955124747218829562e+00,8.083101936590715297e+00,7.867312510689198568e+00,7.859793713696719308e+00,1.999348743327750144e+00,2.059778833818893151e+00,2.199160600522937603e+00,2.204686023355753033e+00,2.199809842771351942e+00
3.622780717552103624e+00,5.469185215694553293e+00,7.248570765640556246e+00,7.610718983919174896e+00,7.881746180506497446e+00,1.782405360070980382e+00,1.764159046472814296e+00,1.784561923987205478e+00,1.784311944830839769e+00,1.674063855378834731e+00,5.052106659925151178e+00,6.815253497583342757e+00,7.797062976309898197e+00,7.733817115936089337e+00,7.927462886629053074e+00,6.705138285544833820e-01,8.309638211703879174e-01,1.141517323794138061e+00,1.812949922494221822e+00,2.120831153641185907e+00
4.821649621225110316e+00,7.658867264321933988e+00,8.609409956946155518e+00,7.991623798278865820e+00,7.872160131677298445e+00,1.785439547980312014e+00,1.754184613013255900e+00,1.723875184830033547e+00,1.704149279948308227e+00,1.712107552125897048e+00,5.170841923866175804e+00,7.894186454630851557e+00,8.715572935569944946e+00,8.010169653546354240e+00,7.919944089636573814e+00,2.002368733311577831e+00,2.174984833111846871e+00,2.182458888729098767e+00,2.195212133522722375e+00,2.131055948463217220e+00
5.252979555713523041e+00,7.844412181981692100e+00,8.568479692891274979e+00,7.960817751497692996e+00,7.971013518603581538e+00,1.790383816597187261e+00,1.742223398762463349e+00,1.726842479593906798e+00,1.702642101366582006e+00,1.649872022848443365e+00,5.624651976222597938e+00,8.122187468733727655e+00,8.689134475856276296e+00,7.992294136620925471e+00,7.995132059561389504e+00,2.029382247671642769e+00,2.050839259132379855e+00,2.164744380796780998e+00,2.241902058256656005e+00,2.235779318511722291e+00
6.063500151925845572e+00,8.773341058132773540e+00,8.862927051356528807e+00,7.872160131677298445e+00,7.881746180506496557e+00,1.789204955108827155e+00,1.737053676572581029e+00,1.778772559470590098e+00,1.787668380095027487e+00,1.787982752218510996e+00,6.807806905075350024e+00,9.085872227667039169e+00,8.908527494136125213e+00,7.929305837740609597e+00,7.927462886629056626e+00,1.599285823625611780e+00,1.679316521073008106e+00,2.058201132889905249e+00,2.194447899629966336e+00,2.083906025230142234e+00
5.316234107128170017e+00,8.355342968771479306e+00,8.630318946709135020e+00,7.920740312122358517e+00,7.881746180506496557e+00,1.788850784406541550e+00,1.739659115607899986e+00,1.787319230454030627e+00,1.781920653365676399e+00,1.765529704272282618e+00,6.106283459283317505e+00,8.697799780666839453e+00,8.734766793535387208e+00,7.957538074598984323e+00,7.927462886629057515e+00,1.349343785721913935e+00,1.776071029918971922e+00,2.127561621827542382e+00,2.207778012420528846e+00,2.160648212067646234e+00
4.563798063362469293e+00,7.261318861017869608e+00,8.613567582419809909e+00,7.991623798278867596e+00,7.940639869560063069e+00,1.790609475891071334e+00,1.764361118060381539e+00,1.761532335748599909e+00,1.742680117758719227e+00,1.729754064090013088e+00,5.323354665422203702e+00,7.819107534879043975e+00,8.714632004676136745e+00,8.010169653546352464e+00,7.977256542635964287e+00,1.153008956055638468e+00,1.494022775185447127e+00,2.180758208047081315e+00,2.202116648869266946e+00,2.234983456949618752e+00
5.466134510053802131e+00,8.319416121860088609e+00,8.828692003292220036e+00,8.002040414224206089e+00,7.950693534223987058e+00,1.789663888174895634e+00,1.763699218266455038e+00,1.740032199229837762e+00,1.652689977196133198e+00,1.665860468772744296e+00,6.103710400673949543e+00,8.637009754723283805e+00,8.879266241741046173e+00,8.017688450538834388e+00,7.980094465576428320e+00,1.544678457560427542e+00,1.832127615971209877e+00,2.210137953057143001e+00,2.199553859152905577e+00,2.233393631495519394e+00
3.573568410908044335e+00,6.511690342928614150e+00,7.899262585664772018e+00,7.753012866384294988e+00,7.825162652140130071e+00,1.788512360816240321e+00,1.729444434192484614e+00,1.768595422717623489e+00,1.763112728860435352e+00,1.790457010558972550e+00,4.235717510986883205e+00,7.049970488952513215e+00,8.116598584410644079e+00,7.831561476838348135e+00,7.882350104674168634e+00,1.572860384711919135e+00,1.673908766179434071e+00,2.019305136224176511e+00,2.145985192757571713e+00,2.173781841565468831e+00
3.548737169306509731e+00,6.121021903116998786e+00,7.977476590012813062e+00,7.726860578528327750e+00,7.930655780987441617e+00,1.787369690536677602e+00,1.764234707006490988e+00,1.752437430514922623e+00,1.781996136847260770e+00,1.623591488044445974e+00,4.151018676098925830e+00,6.797964515269567798e+00,8.223459567214300492e+00,7.809005085860902362e+00,7.965056871591464471e+00,1.325116344509682964e+00,1.380573869138666421e+00,1.807278651077984799e+00,2.080037548452222218e+00,2.151824625409130665e+00
3.135537643732850377e+00,5.181479941024625724e+00,6.675782978865496986e+00,7.110564871002383214e+00,7.853177028309725749e+00,1.789074063873773879e+00,1.742404130398643725e+00,1.778743585947676342e+00,1.749611762802144588e+00,1.545630155402071937e+00,3.505690458800162279e+00,5.777326358813847484e+00,7.137017970230732367e+00,7.313090036995340881e+00,7.914268243755644860e+00,2.009086720490201650e+00,1.484040606725296918e+00,1.667960802314101043e+00,2.007130777644134501e+00,2.057801932741298412e+00
6.643690691255693004e+00,8.819106507866740330e+00,8.838390830011022103e+00,7.920740312122359406e+00,7.940639869560063957e+00,1.787029002955513812e+00,1.753434882925383409e+00,1.787544467365026257e+00,1.774883503481242464e+00,1.751284404846335852e+00,7.277208965039478450e+00,9.074205738538758226e+00,8.891723487414129323e+00,7.957538074598980771e+00,7.972575668583942843e+00,1.694342273201078219e+00,1.931675371980432931e+00,2.127623593134846836e+00,2.136327947254396342e+00,2.173283088437923283e+00
3.585702689201064608e+00,5.963786260505936632e+00,7.531625968883628452e+00,7.642959320919382904e+00,7.910892526166012573e+00,1.785098863423513205e+00,1.737614032318560486e+00,1.768733757323461386e+00,1.775615758441926761e+00,1.711594482200362366e+00,4.235267382594518182e+00,6.734556797399592121e+00,7.947284123125826660e+00,7.743178864040125120e+00,7.959381025710536406e+00,1.318648642572874063e+00,1.063331978295305680e+00,1.617033495367676599e+00,1.994958539213646409e+00,2.233923292524850890e+00
4.710199328290532783e+00,7.832629951966497472e+00,8.588799677270868571e+00,7.981281854057408864e+00,8.012532788041847098e+00,1.787672720191682441e+00,1.743423079811509346e+00,1.756464561858777529e+00,1.781772508412709843e+00,1.763173649428296574e+00,5.112671075588403724e+00,8.167965277545281566e+00,8.701158780091382994e+00,8.002650856553870540e+00,8.025207247531316312e+00,1.765167709982255584e+00,2.004424201849710485e+00,2.063767009967349964e+00,2.199809842771351942e+00,2.212693298477539816e+00
4.784891679402915265e+00,7.358451747960011780e+00,8.390283232127043078e+00,7.834440465728141234e+00,7.788636776115017923e+00,1.783995854394472724e+00,1.754769089470301413e+00,1.722862098641221529e+00,1.702637243809779433e+00,1.699113162825075074e+00,5.222454549650964672e+00,7.756886491971211051e+00,8.544951336741574366e+00,7.894549775718664897e+00,7.856955790756255276e+00,1.855513164831911199e+00,1.908822364094688195e+00,2.219876972276685123e+00,2.186079649959449700e+00,2.226533446279716166e+00
