6.591504023344373131e+00,8.348311581632815503e+00,8.593396583501871078e+00,7.813001145217548959e+00,7.956365320388726126e+00,1.704919475018853436e+00,1.788039683480279862e+00,1.781125477418318948e+00,1.772609695601709667e+00,1.780358863195687924e+00,7.344494552229856588e+00,8.737467247307414198e+00,8.704468931451744496e+00,7.873592468584745596e+00,7.972467565500739539e+00,1.428957137509064834e+00,1.541828586870053863e+00,1.806360276417262378e+00,2.027056935771331059e+00,2.195235786226893193e+00
7.473141827020983285e+00,8.948992316100920164e+00,8.698366143103413606e+00,7.793635820350618637e+00,7.934991669596159092e+00,1.741867438625507969e+00,1.776411790329802454e+00,1.777652456774492240e+00,1.763297371169411765e+00,1.773176892939501981e+00,7.956307282207646381e+00,9.183577544004133841e+00,8.788164554036674403e+00,7.858088592615753321e+00,7.956963689531747264e+00,1.907287077913032203e+00,1.940637145742835967e+00,2.075391834574145111e+00,2.059167651784403308e+00,2.221311093665380820e+00
6.936054456398716539e+00,8.551330737594213360e+00,8.601858162250067608e+00,7.872707391341818628e+00,7.893171493901531832e+00,1.725001043655801647e+00,1.782131023430683081e+00,1.784219866012345168e+00,1.789812839908306863e+00,1.776645769988334012e+00,7.564333695097239740e+00,8.857757822401788772e+00,8.720033133786374790e+00,7.910452061624770437e+00,7.930781955027238261e+00,1.610240529437174217e+00,1.693644652556879571e+00,1.853736063778339327e+00,2.172997763328396559e+00,2.208600228969338719e+00
5.658312414858687411e+00,7.603150858999139672e+00,8.210349198467458365e+00,7.784049771521421413e+00,7.709571555562146017e+00,1.714497418964252784e+00,1.787214707187290585e+00,1.769182355702959564e+00,1.699105934824448827e+00,1.743800657420214506e+00,5.869722332392388608e+00,7.805689339594582776e+00,8.374142655227691634e+00,7.840684619764307861e+00,7.783495133321815196e+00,2.175526891209831337e+00,2.194404424204443593e+00,2.213188585254085350e+00,2.120856921480427371e+00,2.231653603746699410e+00
5.883591540429685907e+00,7.720227812351844854e+00,8.452828385119103061e+00,7.882903158447706282e+00,7.945638913795669112e+00,1.762157183267896388e+00,1.784417603340673786e+00,1.737953789091532419e+00,1.766454438536259719e+00,1.769281849349238600e+00,6.452355265988985344e+00,8.093235367945899483e+00,8.591873011255387382e+00,7.918203999609266575e+00,7.964715627516242513e+00,1.641800174081621266e+00,1.825475123438931035e+00,2.058730775553061054e+00,2.185261313451410281e+00,2.242104200200740305e+00
4.989690031561349493e+00,6.875703097703711464e+00,7.947854017099252211e+00,7.682604507961876550e+00,7.774526997402914752e+00,1.745289523216069449e+00,1.778135559387403530e+00,1.776483424093489250e+00,1.694561779773574361e+00,1.763231067797625506e+00,5.389692613093689744e+00,7.208192540389555703e+00,8.135758754424225359e+00,7.775743195337319058e+00,7.832932681779809947e+00,1.997903738900391746e+00,2.005406111228455135e+00,2.133108529208266990e+00,2.234185606787430611e+00,2.213003097942095376e+00
4.038938170998741306e+00,5.562297930638207433e+00,6.881966081442794980e+00,7.385829890302852974e+00,7.832629951966483262e+00,1.784094147684172293e+00,1.766520372281349172e+00,1.786011084262225879e+00,1.758421285400013634e+00,1.639199005058070702e+00,5.537745139914811432e+00,6.747726556784455099e+00,7.489146471946326322e+00,7.559563204985315643e+00,7.879444309686786774e+00,6.321197978701417197e-01,7.053989834241846113e-01,8.331215225202061037e-01,1.520269681956014196e+00,2.174588853560638135e+00
6.476256019798366736e+00,8.224270317689446941e+00,8.519396002058092776e+00,7.945638913795668223e+00,7.934991669596160868e+00,1.734424919169148982e+00,1.775030913900372154e+00,1.634448230093532350e+00,1.679133660032016806e+00,1.691131426319796072e+00,6.799092640132192500e+00,8.479479387463181084e+00,8.654839018991960842e+00,7.964715627516244290e+00,7.956963689531747264e+00,2.073676430437160878e+00,2.100786935950260670e+00,2.069186434657399598e+00,2.169823157487623888e+00,2.173262769292581442e+00
6.555926947309414388e+00,8.222631822293694270e+00,8.580796546722234908e+00,7.822782166010135541e+00,7.832629951966482373e+00,1.751736936233259323e+00,1.787042225120857086e+00,1.771133236616832640e+00,1.705580647730006172e+00,1.641935084450382831e+00,6.921288448775139379e+00,8.489665079402366032e+00,8.690373381845057921e+00,7.876518389135766185e+00,7.889096344553736984e+00,2.017180368006729729e+00,2.007428528210263075e+00,2.097141118779236812e+00,2.105631368403951154e+00,2.236159384391419813e+00
7.536230051066387325e+00,9.025490453574949612e+00,8.744462557692868288e+00,7.903513438122992341e+00,7.903513438122992341e+00,1.727480511328086221e+00,1.764587660956211224e+00,1.785059249720500896e+00,1.788357247995093324e+00,1.782057278070099615e+00,8.233124078123386980e+00,9.282310706719677285e+00,8.816870560850222915e+00,7.933707875578258850e+00,7.933707875578260627e+00,1.565603354931764724e+00,1.705224599987839040e+00,1.976664741856357876e+00,2.190370911767301365e+00,2.187140760910269321e+00
6.654503179682055958e+00,8.369005410670464329e+00,8.572457245809509629e+00,7.872707391341816852e+00,7.893171493901531832e+00,1.737270639756645085e+00,1.779771599383066727e+00,1.783514176860008682e+00,1.786491425388432752e+00,1.768690955296089218e+00,7.326959686601675514e+00,8.721389983222225695e+00,8.689858474244882558e+00,7.915278079058245098e+00,7.925955937593764489e+00,1.476034490477684757e+00,1.683384246912580817e+00,1.903519312768582106e+00,2.127417631361724126e+00,2.179377370292435501e+00
5.699463718859287376e+00,7.731834431999845769e+00,8.572457245809502524e+00,7.903513438122990564e+00,7.956365320388727014e+00,1.721742072690630954e+00,1.762277349286584416e+00,1.770504450710809419e+00,1.747445112598553729e+00,1.733944057299076080e+00,6.483997562777569890e+00,8.185615671324161013e+00,8.690373381845059697e+00,7.938533893011735287e+00,7.972467565500739539e+00,1.269782314197057449e+00,1.454191596509060158e+00,1.943599428181099542e+00,2.201759321185565721e+00,2.185261313451410281e+00
6.969909711157371568e+00,8.606886339275909847e+00,8.735124693113531791e+00,7.882903158447705394e+00,7.803285990384338788e+00,1.691743188013062005e+00,1.782757207431332258e+00,1.729517853932573956e+00,1.657935177722175579e+00,1.651755250240668493e+00,7.505418545905814476e+00,8.890650352123966371e+00,8.809088459682905992e+00,7.918203999609267463e+00,7.856188495733300137e+00,1.722889734986861932e+00,1.772866191082461240e+00,2.002679132121696348e+00,2.137340114501377730e+00,1.945096074567769673e+00
4.845903780107495784e+00,6.799836781816951614e+00,7.853902163024917726e+00,7.664902506228417955e+00,7.746330105572262426e+00,1.757374553343937995e+00,1.781000769061921174e+00,1.785846237674241221e+00,1.770429715119106628e+00,1.766937855390638523e+00,5.503321580231705923e+00,7.266435058421087945e+00,8.060334326466035648e+00,7.759213495699758489e+00,7.814502885259797971e+00,1.596121267315244951e+00,1.700068335301907263e+00,1.983091393290965510e+00,2.106126908552842902e+00,2.115839349488447763e+00
4.688994484531648688e+00,6.574654858626039378e+00,7.866590855555881667e+00,7.613063574708799131e+00,7.882903158447706282e+00,1.764922543617735595e+00,1.775474632251717644e+00,1.754257062081287843e+00,1.745172516828809695e+00,1.598216014101048188e+00,5.443695182818300005e+00,7.225909506373300317e+00,8.187309922033122689e+00,7.717527885226257212e+00,7.923030017042742124e+00,1.387724277486395819e+00,1.399420594648771221e+00,1.659047580849355441e+00,1.972471607867942289e+00,2.196591351027123107e+00
3.813657825038982097e+00,5.515907484348224976e+00,6.727003348558089790e+00,7.152089791263099627e+00,7.673726356615424571e+00,1.775383668172869411e+00,1.776219903872959582e+00,1.781819843510184853e+00,1.787949322614021508e+00,1.593412241914465621e+00,4.418414783078256747e+00,6.128893134938869558e+00,7.141269456945757987e+00,7.310323815358192867e+00,7.766965433684256404e+00,1.636353589614901738e+00,1.548373182870844911e+00,1.738220535617299056e+00,1.933142487754827998e+00,2.018619991414321468e+00
7.677651499296576532e+00,8.973584304283310331e+00,8.811576753551404906e+00,7.903513438122992341e+00,7.967172075345308357e+00,1.757322071995949919e+00,1.772699947450262492e+00,1.787280031283788428e+00,1.741732860885053080e+00,1.790406152004692775e+00,8.207516498655147430e+00,9.213109314384571036e+00,8.861655677598577086e+00,7.933707875578258850e+00,7.980219503485235677e+00,1.828145365578180970e+00,1.945788442963963361e+00,2.111761717040692155e+00,2.108111528405437696e+00,2.203123764022435704e+00
4.446175626597987041e+00,6.289239241716428452e+00,7.477919366081926533e+00,7.530601414516826964e+00,7.765066668153847829e+00,1.770509089110847478e+00,1.779890216513327683e+00,1.780279368234482629e+00,1.765352655194999842e+00,1.646393911148426037e+00,5.229939999924908101e+00,6.920902137179564484e+00,7.817816543995613543e+00,7.644834522814769606e+00,7.834832778662264907e+00,1.130002241857024137e+00,1.180327101465711070e+00,1.517028676244487340e+00,1.789138709515562420e+00,2.158790736684046863e+00
