3.983778910171617754e+05,2.278769697204465047e+07,1.165160622643049657e+08,4.005218520017134398e+07,9.306312070269590616e+07
2.797427747682641493e+05,7.534327273315889761e+06,3.528074410044355690e+07,3.276142657667866349e+07,1.524597873852699101e+08
1.164238048772216425e+05,2.883329406624257565e+06,1.003308095956134647e+08,1.341578802530693859e+08,3.826714957312617451e+07
4.721169485630167765e+04,1.024935362876377534e+06,7.615418049077502452e+06,2.882785941696539894e+07,5.215124827017071098e+07
1.112318493676414073e+05,1.703337731596017024e+06,1.792740665457522497e+07,3.790515824370388687e+07,6.369704206709492207e+07
1.036380731961953570e+05,3.127367435013870243e+06,5.245481563059628010e+07,1.910239173139119148e+08,6.963156513040415943e+07
2.176701186495201255e+05,5.862459212346885353e+06,5.129629545516473055e+07,1.163921431578606218e+08,2.401635042591593266e+08
1.633076853908304474e+05,1.440606670611073077e+07,2.361397238451602459e+08,5.324491708301071525e+08,9.067546774891631603e+08
9.620881255906652659e+05,2.590249266733183339e+07,2.302241729551262856e+08,1.510150741625837982e+08,6.625010229905545712e+08
3.247109596700997208e+05,1.015205484670869634e+07,1.213766293801709116e+08,1.067491922623794973e+08,4.527569235294908285e+07
2.644281631985112326e+05,9.382876429282825440e+06,5.698535224616749585e+07,1.288139766066938639e+08,1.806323656390287876e+08
1.617105715449790114e+04,8.769757659032791853e+05,1.099592407367661595e+07,3.531613004611700028e+07,2.394742324264677987e+07
4.716906651167020755e+04,1.882267412076963810e+06,1.414758380000251718e+07,2.070528795733778179e+07,5.193501723076783866e+07
8.192025173076128704e+04,5.085162738130321726e+06,4.588368767573894560e+07,8.938889396086323261e+07,4.663574917493394017e+08
2.398450340682195383e+05,4.994997802323706448e+06,3.890879281256788224e+07,1.085036085228057951e+08,1.984353919110858142e+08
2.326232629948053509e+06,1.928088761738121137e+07,1.725166594994872510e+08,4.156800295786711574e+08,4.615789284428238273e+08
2.993298388920610305e+06,7.168608246245619655e+07,4.900914825874203444e+08,4.814542729102553129e+08,2.945355024689329863e+08
3.079569213703646674e+05,1.038806006038808823e+07,3.885272391446590424e+07,3.679633654553536326e+07,1.453124113993814588e+08
9.039276981559814885e+04,1.424549303178336006e+06,1.465937580322312191e+07,9.716991888110171258e+07,6.289455317252104729e+07
5.288461469957908412e+04,1.474467885256947717e+06,8.474323603900995106e+06,2.077333109397305921e+07,6.931601395281410217e+07
3.460929483399713063e+05,9.154343909384505823e+06,3.794773659652342647e+07,1.720438021943650842e+08,6.036340777644694597e+07
1.325991588084951218e+05,3.633761759600563906e+06,5.383404810716307163e+07,1.207253174634501487e+08,2.718940170712851882e+08
4.683925999796867109e+04,2.417473194466299377e+06,9.495761742568435147e+06,6.053049207427061163e+06,4.294636949357531965e+07
6.462520488248032780e+04,1.191538777568110265e+06,2.025439853734659776e+07,9.183246674516981840e+07,6.184902365949016809e+07
1.019598204651191249e+06,6.203924825604419410e+07,5.504726505611002445e+08,1.448212766900321841e+08,3.007331007469757199e+08
2.597358652757725577e+04,1.029099682462248020e+06,1.033804859017707221e+07,1.596483219662614726e+07,3.258897181115052849e+07
5.453250593218259019e+04,2.314006378631204367e+06,1.635019980360900611e+07,2.323768305364026874e+07,3.650825965218318999e+07
7.300573783537694253e+05,2.078331367337896675e+07,3.053545884831742048e+08,4.870240167491782904e+08,4.178960043424310684e+08
1.108230751588394196e+05,4.988202476089944132e+06,1.761914381491860151e+08,7.113678780770308971e+08,2.720927048998202682e+08
1.089322414310254157e+06,2.206258877855428681e+07,1.378362870072999001e+08,1.578249963901121914e+08,5.534548930275535583e+08
4.798282116577432607e+05,8.561199457279920578e+06,1.358586594822267890e+08,3.974279841583381891e+08,1.712783455262925029e+08
6.944960690286032332e+04,1.773992802854879061e+06,1.269009910194617882e+07,1.617774633084481768e+07,2.188452931023132801e+07
4.581627578032102610e+04,1.534749791888425360e+06,5.955477062578400597e+06,6.640779984224981628e+06,6.651792824840132892e+07
1.089272124994752463e+06,4.209959280175902694e+07,3.924596927077062130e+08,1.564610643381066918e+08,2.741636508641715646e+08
2.324004198545709660e+05,1.321106580393822864e+07,5.514111771091788262e+07,4.975520617195901275e+07,1.622856580859342963e+07
6.630482544883461378e+04,2.519506884058522992e+06,3.464956895546995848e+07,1.759767652586929798e+08,4.122326101204062700e+08
2.043956115777203013e+04,1.166806063587776152e+06,1.851050213776313514e+07,8.031345911800746620e+07,5.097589350074268132e+07
1.823197138811147306e+05,4.137809441889890470e+06,1.729661744537599757e+07,1.018963875155923329e+07,1.305852355776999742e+08
4.391487318415202200e+06,2.216739830476982892e+07,1.223696853043834120e+08,8.399468161730808020e+07,8.870272620371453464e+07
7.255426242976672947e+05,2.119019445660481974e+07,1.173584794803577363e+08,2.336660647575120628e+08,3.586749956208561063e+08
9.711047178742758115e+04,6.614289267181125470e+06,5.505942728200227022e+07,7.743960561726322770e+07,1.620066603308694661e+08
7.238982622473280644e+05,3.180888424535329640e+07,2.111582665233618915e+08,1.810344821741161942e+08,6.733194881462312937e+08
1.879660568843299698e+05,6.378422466369429603e+06,7.685357394986739755e+07,2.174245322843283713e+08,9.349882755852635205e+07
2.333955056799741869e+05,5.070280067556037568e+06,6.024253404220764339e+07,1.226830638332306743e+08,3.131772401139707491e+07
2.167730417431846581e+04,6.076938327273481991e+05,7.277550367367048748e+06,2.615729821980530024e+07,2.511764083299054578e+07
4.758583580592871294e+05,7.785014226888824254e+06,1.893409070568200350e+08,8.369078807072286606e+08,2.523028940948071778e+08
1.147991463755322329e+05,3.715084152069638949e+06,7.913948092556773126e+07,2.183111690704064369e+08,8.372419913018812239e+07
6.722515796748646535e+05,2.963248715544019267e+07,2.290783834923404455e+08,2.221623306567603052e+08,1.400676989012879133e+08
2.414806927699895168e+05,3.610530472428942099e+06,4.215508940445680916e+07,1.550731251997260451e+08,9.254425470573294163e+07
1.094742805279304775e+04,4.431484063891543337e+04,1.755406142118468415e+05,3.748732997282452416e+05,6.255059295117830858e+06
1.020008749832801368e+04,1.993903800206802553e+05,2.374890338809175417e+06,7.250194790552058257e+06,6.962645381601001322e+07
3.418833238089704537e+04,1.924907965553766408e+05,1.631272420082663186e+06,3.727456290765149053e+06,1.896496148910033330e+07
9.584424149392176332e+03,3.510645751375659893e+04,2.200275829668691440e+05,9.750566828398936195e+05,1.022581104635090008e+07
4.583427053408226493e+04,6.746693960450191516e+05,2.706893535662953276e+06,6.470830345229046419e+06,2.303940555311973393e+07
8.107060221178658139e+03,2.168834105711089069e+04,9.839785178200743394e+04,5.224068044744392391e+05,6.225396695081884041e+06
3.217265026552128256e+04,1.328998561590263562e+05,6.775905851667745737e+05,1.170073133030715398e+06,7.511532558163412847e+06
1.127155093318180298e+04,7.861312915823994263e+04,1.500213599453927251e+06,5.066445504822191782e+06,3.906516633002460748e+07
1.099499678617813188e+05,1.267307790737272939e+06,2.052842768008666113e+07,1.021546851648479402e+08,6.998933212032972574e+08
2.154100608288342846e+04,3.196816165149363223e+05,2.386075643523554318e+06,7.062215035818967037e+06,7.265382980726213753e+07
1.403543931263964623e+04,5.490731731943409250e+04,3.751058531451599556e+05,1.720327670658840565e+06,1.577084184304621629e+07
8.331940120932389618e+03,5.034652837840074790e+04,3.702353582890845719e+05,1.314689786428656429e+06,5.860240667317408137e+06
6.752580007448349534e+03,3.104593952418209665e+04,1.613493145031778840e+05,6.860950890065580606e+05,2.901205537730435841e+06
7.029992588079267989e+03,3.082825963344886623e+04,1.493672753947266319e+05,1.045845469207265414e+06,3.569341925702061504e+06
5.607986225040025602e+03,2.211596261267368027e+04,1.526557367396166665e+05,9.351390063030679012e+05,5.200688171755937859e+06
3.484833287936991837e+04,2.178282178436979593e+05,9.215974386957078241e+05,2.370249351193090901e+06,8.856657386600039899e+06
5.035294466530536738e+03,1.780974246508677243e+04,1.536548924570544914e+05,2.550056857053813525e+06,3.257404039861433208e+06
4.886390397937848320e+04,2.361689847006292257e+05,1.274136046211316017e+06,7.685826487242678180e+06,9.077468518824342638e+06
9.567413001994627848e+03,4.860695916363730066e+04,2.725635113824497676e+05,1.203092964928210946e+06,8.027663574714723974e+06
8.756060245006779951e+03,4.400471113920726202e+04,2.271222918022179801e+05,8.005164770414584782e+05,5.925159537715609185e+06
1.634759647487629845e+05,1.586917434300015215e+06,9.691688815456483513e+06,1.269466099621974863e+07,6.290789792916645855e+07
2.186779002037888858e+04,1.579287691855856974e+05,1.117210153770230711e+06,2.507067517005862202e+06,1.791320989827798307e+07
3.989381793901413766e+04,1.838934650691119896e+05,1.139015760652836878e+06,9.544130425126263872e+06,7.803248365899560973e+06
9.109300112667374196e+04,4.255098241366131115e+05,1.612417657198938308e+06,5.328679231634669006e+06,1.836593431585088000e+07
4.315564178493104555e+04,2.474607878615579393e+05,1.486502295341453515e+06,5.960766074350798503e+06,4.213864920895329863e+07
9.178120576370811250e+03,2.984552571974766761e+04,9.315054544832595275e+04,2.700767026572152390e+05,1.394632176327949390e+06
2.738779456733461484e+04,1.866161295014446368e+05,4.223325546617882792e+05,1.250931460108685540e+06,2.212726223031036928e+07
8.470540191758818764e+03,5.373466678210414102e+04,2.874603984590138425e+05,1.279972873330409871e+06,9.810022856981677935e+06
1.118991667850634076e+04,1.049463845423163293e+05,1.582777898737623589e+06,3.890252967801730614e+06,4.014999229239717871e+07
1.679818991772505979e+04,4.458628358252078760e+05,3.474720177438795567e+06,9.826819872092144564e+06,8.371242946519498527e+07
1.016949479060537706e+05,1.091632708141552284e+06,4.191293848156123888e+06,7.090216014212974347e+06,2.298055243543700874e+07
3.348782765524139541e+04,3.924353983113525319e+05,2.369369814299137797e+06,4.148872382402270567e+06,2.294394034221258014e+07
8.517201163314721271e+03,3.784330899121717812e+04,3.470385576410364592e+05,1.799601976253983565e+06,6.355390591944576241e+06
6.917492459144576060e+03,2.284976277765885970e+04,1.244661287792299263e+05,6.699773680216612993e+05,1.847897072869696189e+06
6.999181322130155422e+03,1.519901855900254122e+04,1.860822003340790689e+05,3.476203212338628713e+06,4.091398643361825962e+06
5.847505278680438096e+03,2.258205217825289947e+04,1.673875123859593587e+05,1.629991870904817246e+06,4.368847843016123399e+06
7.442679338961100439e+04,2.593676473497282132e+05,7.456644252077308483e+05,3.653295358805669937e+06,7.532603796120394021e+06
1.639424433342094926e+04,9.058949398389810813e+04,6.037541704929375555e+05,1.775407839536165819e+06,1.142442002903283387e+07
6.815746675922367103e+03,4.057486847155581927e+04,2.257756407044108491e+05,1.392214764927574899e+06,1.652415066472524405e+07
7.873834899358917028e+03,4.125380780854534532e+04,3.370459572701610741e+05,5.013103559715343290e+05,3.169536958527718205e+06
8.206229294461571044e+03,4.712953994405334379e+04,4.389497373963458813e+05,1.748891039769111434e+06,2.146688218932171538e+07
6.427178661202863623e+03,3.241578342270197390e+04,1.858048528032253962e+05,4.191070340627806145e+05,3.785254029829188250e+06
5.225046216303157416e+04,2.083335405684694706e+05,1.096689005773942685e+06,1.030523445525606535e+07,9.115426074767721817e+06
1.543775867228498828e+04,8.965390006070905656e+04,4.900212370358593762e+05,2.310719364023971371e+06,3.338702918966980278e+07
3.502263509236217942e+04,1.559964150131023489e+05,7.884343032685958315e+05,1.784594909147138940e+06,6.587063404160122387e+06
3.244845770624346915e+04,1.363526288610464253e+05,1.002940439729344682e+06,2.616058109277373180e+06,7.732294191719601862e+06
6.011794641508143832e+04,3.259698914596009417e+05,1.065472473904371262e+06,2.669469684546572156e+06,2.511433276792268828e+07
5.332758228837402567e+04,2.760993240014968324e+05,1.152433546209380729e+06,3.284744764839884359e+06,1.294878210626052693e+07
8.392168331760498404e+03,4.669168767048072186e+04,3.967271904470989248e+05,9.849392139249121537e+05,6.286634165596691892e+06
4.346758856444145749e+03,4.077022184682285297e+04,2.727982344916132279e+05,1.183215874190171715e+06,1.699527232365017757e+07
1.388947025770813343e+04,1.911508657916614029e+05,1.965455746082002996e+06,4.017200293950801715e+06,1.669338825051124766e+07
5.561937097196839204e+03,3.490704946368146193e+04,1.773104485290120647e+05,9.108360367642104393e+05,7.593622372949366458e+06
1.111378500601195447e+04,4.093747628932360385e+04,1.726163691502368602e+05,7.355997269343599910e+05,8.475308293926801533e+06
6.719776192212243041e+04,2.687655737522693234e+05,1.306900226947125746e+06,9.018926133557822555e+06,9.482728106576807797e+06
1.564470555543463888e+04,1.056083908799478959e+05,9.077259416885999963e+05,1.739730761210698634e+06,1.213033818022342585e+07
1.265900124812209651e+04,9.602934192263796285e+04,5.685907051229202189e+05,7.747798918213021243e+05,5.718420146680997685e+06
7.390481718603775334e+03,3.614577197163743404e+04,1.658995457644043490e+05,8.587391778389661340e+05,1.216985267573484778e+07
1.101920627530361162e+04,2.873867674093311871e+04,1.621853734403816343e+05,1.832983953736078693e+06,2.951481516911259852e+06
7.048145818505706302e+03,2.979608657178866997e+04,2.496959947009916941e+05,1.092891882811610820e+06,6.905711103434418328e+06
4.686871430766436970e+05,2.969620982501154765e+06,2.206903696775186062e+07,3.905193292643257231e+07,3.477323995803899169e+08
4.414892205991087394e+04,4.252978324375540251e+05,2.189882534943214618e+06,4.258165694065407850e+06,4.060942120047473907e+07
5.804280930479592826e+03,3.704133097009990161e+04,2.880059533028924488e+05,1.303640322254709667e+06,1.370902305571897700e+07
7.062326514677040905e+03,4.535480305720446631e+04,5.533788487902693450e+05,1.070969913106200285e+06,7.223648136238506064e+06
5.023419669599799090e+04,2.235870456839722756e+05,1.379662847514186287e+06,1.648127118438156089e+06,1.731260816688013822e+07
8.947496211182539992e+04,3.196031568944611354e+05,1.248924783779694932e+06,4.267489156814708374e+06,6.902965773188561201e+06
7.111947407813844620e+03,4.388503305167068174e+04,2.953052139643044211e+05,1.486612937578299781e+06,1.179344611492298730e+07
6.538143051277774248e+03,4.008886509199654392e+04,3.014622263227277435e+05,1.108102838785737054e+06,9.409224208602819592e+06
6.316682331059600074e+03,3.321275146433779446e+04,1.745922583635038754e+05,1.548122132295068586e+06,6.703409001390628517e+06
7.522608818717561917e+03,2.291781140340923957e+04,1.448136801087076019e+05,6.109620122036678949e+05,9.155285836469888687e+06
1.496746019291776065e+04,1.102549423998027574e+06,5.167150956187314354e+06,7.582717670098021626e+06,5.224411669192673266e+07
6.853312657538389431e+03,2.674826420684421828e+04,9.834519341235631146e+04,6.131851075136953732e+05,2.171978638995389454e+06
1.169514834423144202e+04,6.555565870571260166e+04,3.399207713722584303e+05,5.919250090910085710e+05,3.219881849845152814e+06
1.011039622382861417e+05,6.569731043469602009e+05,4.360471908708537929e+06,1.444950380654226989e+07,1.262524147877272964e+08
8.716722258471132955e+04,3.807983653029498528e+05,1.728075452840804588e+06,4.642754777779043652e+06,1.212345940244719200e+07
6.721930801785897529e+03,2.689961839865492220e+04,1.410646995743780863e+05,6.040011726746050408e+05,6.227139499448645860e+06
2.979753353416149621e+05,1.669930430185103323e+06,1.058198868868781812e+07,2.243677562624811754e+07,1.941835438184441328e+08
6.946177816195524065e+04,2.736489094781996100e+05,1.234759615982171381e+06,3.466199911159298383e+06,8.918014869341228157e+06
3.074815286481731164e+04,1.448830476010306447e+05,1.012600897126326803e+06,2.280032118387791794e+06,5.368837762863853015e+06
1.657573273067260743e+04,7.430831619364948710e+04,3.099200745123919914e+05,6.044845816074011382e+05,1.955878035869370401e+07
6.978066182518802816e+04,2.685408692343471921e+05,7.793224008558646310e+05,3.574271790074322373e+06,4.488075485535074957e+06
7.482575792129057845e+03,3.143234957494625633e+04,1.503747194672667829e+05,6.544310709423968801e+05,4.657344711449698545e+06
1.019705947943745741e+04,8.588808489000060945e+04,6.328460039522532606e+05,1.799036082537915325e+06,2.978375990506971255e+07
8.612600723421825023e+03,2.904639953852042527e+04,1.072278740732999868e+05,5.942213787928768434e+05,7.680756250917437486e+06
1.211118763586067871e+04,8.960006674661890429e+04,5.413241909075323492e+05,1.245597324283871800e+06,8.338633116004477255e+06
9.248557981065576314e+03,4.033900313698464743e+04,1.292083326426291023e+05,5.857106294968511211e+05,8.124208504161110148e+06
4.673187168247695081e+04,7.573505994054201292e+05,4.113306229579929262e+06,6.499249564453599975e+06,7.680505620112290978e+07
6.341665391455807367e+03,2.058191236934775225e+04,7.275269879694536212e+04,3.523440264093058067e+05,5.892935168454893865e+06
7.575921181369379156e+03,2.907186634476041218e+04,1.140351844339658128e+05,5.063502339306207141e+05,1.201264117842869600e+06
4.326742181659769994e+04,2.565724286214938038e+05,1.597592182783740107e+06,3.487546736185394693e+06,3.495881124163282663e+07
8.885452171343244117e+03,6.847461930817094981e+04,7.037818257730957121e+05,3.140351843265030999e+06,2.598396077161856741e+07
3.855675639569169289e+04,2.517419891362782510e+05,1.350101515705680475e+06,5.312116691523886286e+06,3.232178703956657276e+07
9.833782731836699895e+03,8.619864471591777692e+04,1.356475459893981693e+06,3.560664842215853278e+06,2.438970136156406626e+07
1.675468945161802549e+04,4.772111435350218380e+04,1.489592023500452633e+05,3.347394371712506399e+05,4.584242929880151525e+06
1.021379664593364578e+04,1.272146424872166099e+05,4.360204678831014899e+05,1.683545294930449221e+06,1.376689824736551382e+07
2.570201608706582920e+04,1.923888458464204159e+05,5.526913957959113177e+05,1.281937766741083469e+06,1.699567706892583147e+07
4.201360151196619699e+04,2.700913883078374784e+05,1.609167348509966396e+06,3.487331677865214180e+06,2.231692807954732701e+07
9.217318981068760331e+04,4.598231181867649429e+05,1.761680369682188146e+06,4.998296782139813527e+06,2.845045919560660422e+07
5.169674881034185091e+03,1.053127883794110676e+05,6.592923925227008294e+05,3.570226460150690749e+06,2.442549798919346184e+07
7.850882110976667718e+03,2.550504627218782844e+04,1.270687049035866075e+05,7.641410355628480902e+05,2.212166476759710349e+06
1.093815048535509413e+04,2.898130624084806914e+04,1.920380001617824892e+05,8.139470904180068756e+05,8.605063488025339320e+06
7.067825889310330240e+03,3.850110619274416968e+04,3.133104633873699931e+05,1.399404025421286467e+06,9.878671831981826574e+06
1.126379860881238528e+04,9.889726673167431727e+04,5.248046551519253990e+05,2.733052776959564071e+06,1.549940471485413797e+07
1.307443551498260786e+04,9.417725108978182834e+04,4.319087864716548938e+05,1.788265603649434168e+06,7.666978554819213226e+06
2.100777286771707077e+04,8.360157651590130990e+04,4.113893653318636934e+05,1.480455304300689138e+06,1.032703039927155711e+07
2.931520099955537007e+05,1.906076451832904480e+06,8.201887471514859237e+06,1.156716359253125079e+07,4.366123823424874991e+07
2.244189315694705510e+04,9.674518869396486843e+04,4.773212527516043629e+05,1.821834269152423600e+06,1.459314245171023719e+07
2.058890120244616628e+04,7.397773417777811119e+04,2.317661081746741547e+05,9.798737439448261866e+05,8.270965851753229275e+06
1.073497598503678273e+04,4.788763244015008968e+04,2.070350197137030482e+05,7.489293237538931426e+05,1.253659844593506865e+07
1.907269233397423886e+04,1.464469702792561147e+05,8.184885809593219310e+05,1.873340067498662043e+06,1.754141816240404546e+07
6.497916397316181246e+03,5.149589067510574387e+04,3.003536999410269200e+05,6.999011940215654904e+05,4.654077958620958030e+06
7.532063293555409473e+03,2.421912281841458025e+04,9.792641150639910484e+04,3.025692669096417376e+05,1.881042518733948004e+06
1.525825484895778936e+04,8.459961057536742010e+04,6.620234874535740819e+05,1.774100924085143721e+06,1.265957728274354897e+07
4.268212890425502337e+03,1.950029291941994961e+04,1.691433721709010133e+05,6.044290858705502469e+05,6.758655100660774857e+06
8.027303053203353556e+03,5.080238777351193130e+04,3.802437950343907578e+05,9.264164242933196947e+05,2.098689449836132303e+07
1.014148087295793666e+05,4.814811361099701608e+05,1.840170301904960535e+06,3.501443913876822684e+06,1.583613415396012366e+07
1.453933959669055002e+04,5.249485632992524188e+04,3.229414003477181541e+05,1.005079170146584744e+06,1.081902314248034172e+07
1.054129497634527943e+05,6.018984138902475825e+05,2.247454535715429112e+06,3.457459966301367618e+06,2.896246267526684701e+07
7.000612930304904694e+03,3.549667236787109141e+04,2.320064338357186061e+05,1.444710685469837626e+06,5.698563959075664170e+06
1.498166474437414035e+04,7.450804082824733632e+04,3.608154161258480162e+05,1.515992329007633263e+06,1.501054355323791876e+07
9.574125557049772397e+03,4.052227817797080206e+04,1.935874843290709250e+05,1.413295481147606857e+06,1.065446615115765668e+07
1.896050029062818430e+04,7.820484919560106937e+04,3.987831063134117285e+05,1.322714553891931195e+06,1.017735514626559243e+07
8.890162426188702739e+03,4.381237351731183298e+04,3.755714119791765115e+05,1.538878107538778102e+06,1.166839511108965985e+07
1.602170358507122364e+04,3.122648265949428969e+04,1.236222954796086851e+05,3.039888675190929789e+05,2.738953117675945628e+06
4.365272874454814882e+04,2.279732292916379520e+05,9.110536864472009474e+05,2.606812567269675434e+06,1.758887770096590370e+07
8.738630265837055049e+03,3.380322332202745019e+04,2.098150430809703830e+05,2.102511022869906854e+06,6.630669322652634233e+06
7.173264964673879149e+03,1.508781063670486401e+04,6.986833694705690141e+04,3.137770902134546195e+05,3.147615832643081900e+06
7.089411790416309486e+03,2.509659500398246746e+04,1.517938345591665711e+05,5.856929475998022826e+05,2.651461916430579498e+06
6.582030544568829100e+03,1.283398565924923059e+04,4.869230947711582121e+04,2.729132433170817094e+05,1.283372043272680137e+06
1.373068043748514174e+04,7.766262139031181869e+04,3.430395476489583962e+05,1.014769024459991022e+06,1.468873770494052954e+07
1.361585246095025832e+04,6.925735698505901382e+04,3.924962131249321974e+05,1.082099639208865352e+06,1.575287655652542040e+07
8.075100898410657464e+03,2.293161839697456526e+04,2.004402645533254545e+05,2.523001359396186657e+06,5.416931306083747186e+06
7.227387215379546433e+03,4.569586329251686402e+04,2.583986960689419357e+05,5.974451166598721175e+05,1.132394291041101702e+07
1.071346539969041078e+04,8.053222394199256087e+04,2.869242189632055233e+05,1.296103238618280971e+06,1.792180449380092323e+07
