4.988346627544769873e+00,8.077509314341366320e+00,8.674048219249684166e+00,7.889115893880547681e+00,7.990756155756385759e+00,1.788991863896846057e+00,1.758050656896057440e+00,1.775225033857537937e+00,1.789129852675645393e+00,1.770230877591429941e+00,5.882618324433680712e+00,8.515446601838112528e+00,8.773744327422502209e+00,7.930757755722098068e+00,8.006515331479674202e+00,1.300202044872193818e+00,1.547706596389373468e+00,1.864650546909993212e+00,2.096992988918454870e+00,2.232133823950475549e+00
6.285909927096096972e+00,8.599170621910447565e+00,8.773272598152528801e+00,7.898963679836894514e+00,7.928916901938523942e+00,1.789819554845160088e+00,1.761697596010606492e+00,1.779912745722575629e+00,1.773270145785437180e+00,1.765403525356085357e+00,6.797846565725127022e+00,8.911791934607670385e+00,8.838695168789463708e+00,7.947766183736011847e+00,7.961060786025129232e+00,1.873974372874004812e+00,1.939158534757633001e+00,2.139203189293049423e+00,2.118325867126989337e+00,2.216683330131106189e+00
5.613662126803669494e+00,8.270206769166307481e+00,8.709345271362977314e+00,7.949236886318119311e+00,7.869619718254750929e+00,1.790649332871099952e+00,1.752729241709584107e+00,1.788790642940411457e+00,1.788875294949332284e+00,1.759821562450274435e+00,6.272395867419732873e+00,8.675755798828729937e+00,8.792032356276976657e+00,7.976212301176643926e+00,7.915606240570581598e+00,1.474053098969724696e+00,1.623205469441963533e+00,1.918895804125399396e+00,2.148730738731974288e+00,2.228115064355557617e+00
4.180729411829869235e+00,7.208081846360417266e+00,8.177456886347249210e+00,7.803386019854663402e+00,7.696470815938151411e+00,1.791134478053289847e+00,1.739720766954840458e+00,1.772039855040737910e+00,1.679852114320848910e+00,1.750170487796973484e+00,4.479297477633214619e+00,7.425240373228171542e+00,8.345219159082491345e+00,7.872008607978433936e+00,7.790532187507498207e+00,2.096426199544317637e+00,2.175281086663352959e+00,2.194183408249803069e+00,2.225978311405822474e+00,2.181109021979627194e+00
4.740844064045290018e+00,7.369727477699597351e+00,8.441109281070716008e+00,7.918863237274599953e+00,7.969847165993406257e+00,1.785939873386703791e+00,1.749320651540913651e+00,1.771967481523782251e+00,1.765165426066603871e+00,1.761166309221694037e+00,5.459154451231124305e+00,7.814264385899727827e+00,8.575629808175074587e+00,7.953485028449370553e+00,7.991363816328159508e+00,1.464818394055753092e+00,1.840527786621731110e+00,2.051410654420007251e+00,2.223313774790724562e+00,2.213779804269175866e+00
3.711172743244480987e+00,6.558305691616189037e+00,7.915452609111946813e+00,7.731236234098827431e+00,7.803386019854663402e+00,1.791031651496185484e+00,1.744583424968447094e+00,1.775219676397605362e+00,1.734633563580137761e+00,1.750823646559592328e+00,4.126856859625695151e+00,6.910185581018688517e+00,8.097079123549791646e+00,7.811402547372372496e+00,7.867292272759356386e+00,1.979216346801137671e+00,2.021142251458340144e+00,2.193385801029053450e+00,2.200167028615410469e+00,2.196792593226516654e+00
3.633469681056803235e+00,5.449979601408986518e+00,7.171291513541537377e+00,7.459431618637300865e+00,7.928916901938523942e+00,1.781735273698407562e+00,1.761606897137898198e+00,1.768036932689516672e+00,1.788021045353300087e+00,1.706313292097716872e+00,5.096283963406444961e+00,6.748696499254055681e+00,7.752142121204607328e+00,7.592559981043517148e+00,7.961060786025129232e+00,6.487219629803653298e-01,7.878680413307559416e-01,1.117826383092143994e+00,1.746811879855888927e+00,2.167679198949536534e+00
4.978946306815473122e+00,7.754335210501345443e+00,8.564955362027808050e+00,7.939041119212230768e+00,7.898963679836895402e+00,1.788708963790561768e+00,1.753367156177852104e+00,1.698933713819124058e+00,1.674891861130696213e+00,1.694079778545136028e+00,5.319447975295814146e+00,7.991438920295323989e+00,8.699457422647329352e+00,7.973352878819964573e+00,7.938333513297855859e+00,1.986990756748840292e+00,2.163396102827044754e+00,2.206157195909666413e+00,2.162407440788374657e+00,2.119044860567190103e+00
5.395103286373291951e+00,7.848167657670558128e+00,8.618470871354809049e+00,7.969847165993404481e+00,7.928916901938523054e+00,1.790656238393408373e+00,1.764990190641904322e+00,1.734914725463461593e+00,1.704806817498167204e+00,1.671994188271758608e+00,5.767918462318488260e+00,8.122905142777412379e+00,8.718955433200054728e+00,7.991363816328159508e+00,7.961060786025129232e+00,2.014224597603916145e+00,2.038128863086065667e+00,2.149324092940773756e+00,2.250831022190094899e+00,2.220390961496999882e+00
6.275955494103013343e+00,8.882025636500799237e+00,8.874810624614587695e+00,7.908879148701978501e+00,7.928916901938523942e+00,1.791042855974662062e+00,1.737564557292662792e+00,1.782584212574721771e+00,1.768510114627520835e+00,1.780168847969286983e+00,7.030650296589334936e+00,9.176186338850486734e+00,8.914675505336257189e+00,7.945909270873613650e+00,7.961060786025128344e+00,1.605941810527397040e+00,1.700820527591329068e+00,1.956556512804989545e+00,2.192396981753478524e+00,2.112830691430544583e+00
